Date,SP_500,VN_30,VN_Index,VN_Index_volum,XAU_USD,XAU_USD_volum,USD_VND,USD_VND_volum,Gold,Gold_volum,Oil,Oil_volum,Bitcoin,Bitcoin_volum,FPT
2023-05-22,4192.63,1073.74,1070.64,0.33,1969.43,-0.36,23438.0,-0.09,1974.800048828125,8.0,75.98999786376953,22801.0,26851.27734375,11056770492.0,70201.0
2023-05-23,4145.58,1068.05,1065.85,-0.45,1974.73,0.27,23470.0,0.14,1972.4000244140625,1.0,76.83999633789062,30676.0,27225.7265625,13697203143.0,69776.0
2023-05-24,4115.24,1061.55,1061.79,-0.38,1957.01,-0.9,23470.0,0.0,1962.800048828125,189.0,78.36000061035156,33849.0,26334.818359375,16299104428.0,69180.0
2023-05-25,4151.28,1062.15,1064.63,0.27,1940.34,-0.85,23470.0,0.0,1943.0999755859375,1.0,76.26000213623047,36272.0,26476.20703125,13851122697.0,70797.0
2023-05-26,4205.45,1060.81,1063.76,-0.08,1946.33,0.31,23475.0,0.02,1944.0999755859375,166036.0,76.94999694824219,15522.0,26719.291015625,12711619225.0,70712.0
2023-05-27,4205.4675,1063.7966666666666,1067.5,0.2966666666666667,1945.1666666666665,0.14666666666666667,23471.666666666668,0.0,1947.5749816894531,133986.5,76.09749794006348,15101.5,26868.353515625,7892015141.0,70712.0
2023-05-28,4205.485000000001,1066.7833333333333,1071.24,0.6733333333333335,1944.0033333333333,-0.016666666666666663,23468.333333333332,-0.02,1951.0499877929688,101937.0,75.24499893188477,14681.0,28085.646484375,14545229578.0,70712.0
2023-05-29,4205.5025000000005,1069.77,1074.98,1.05,1942.84,-0.18,23465.0,-0.04,1954.5249938964844,69887.5,74.39249992370605,14260.5,27745.884765625,15181308984.0,70712.0
2023-05-30,4205.52,1071.82,1078.05,0.29,1959.14,0.84,23480.0,0.06,1958.0,37838.0,73.54000091552734,13840.0,27702.349609375,13251081851.0,71477.0
2023-05-31,4179.83,1066.33,1075.17,-0.27,1962.3,0.16,23485.0,0.02,1963.9000244140625,5959.0,72.66000366210938,34611.0,27219.658203125,15656371534.0,71562.0
2023-06-01,4221.02,1068.09,1078.39,0.3,1977.88,0.79,23485.0,0.0,1978.0,750.0,74.27999877929688,31338.0,26819.97265625,14678970415.0,68329.0
2023-06-02,4282.37,1086.96,1090.84,1.15,1947.63,-1.53,23475.0,-0.04,1952.4000244140625,356.0,76.12999725341797,26080.0,27249.58984375,14837415000.0,68499.0
2023-06-03,4279.51,1088.3333333333333,1093.1666666666665,0.98,1952.3400000000001,-0.7766666666666667,23481.666666666668,0.003333333333333334,1954.2666829427083,475.0,76.32333119710286,28939.333333333332,27075.12890625,8385597470.0,66542.0
2023-06-04,4276.65,1089.7066666666667,1095.4933333333333,0.81,1957.05,-0.023333333333333428,23488.333333333332,0.04666666666666667,1956.1333414713542,594.0,76.51666514078777,31798.666666666668,27119.06640625,9360912318.0,68329.0
2023-06-05,4273.79,1091.08,1097.82,0.64,1961.76,0.73,23495.0,0.09,1958.0,713.0,76.70999908447266,34658.0,25760.09765625,21513292646.0,70456.5
2023-06-06,4283.85,1102.32,1108.31,0.96,1962.85,0.06,23485.0,-0.04,1965.5,164.0,76.29000091552734,27997.0,27238.783203125,21929670693.0,72584.0
2023-06-07,4267.52,1105.68,1109.54,0.11,1939.63,-1.18,23485.0,0.0,1942.699951171875,139.0,76.94999694824219,35446.0,26345.998046875,19530045082.0,73738.0
2023-06-08,4293.93,1092.46,1101.32,-0.74,1967.76,1.45,23490.0,0.02,1963.5999755859375,433.0,75.95999908447266,45284.0,26508.216796875,11904824295.0,86369.0
2023-06-09,4298.86,1100.85,1107.53,0.56,1960.6,-0.36,23470.0,-0.09,1962.199951171875,49.0,74.79000091552734,25616.0,26480.375,11015551640.0,99000.0
2023-06-10,4312.216666666666,1103.7766666666666,1110.36,0.63,1959.3733333333332,-0.30333333333333334,23473.333333333332,-0.04666666666666666,1959.8999837239583,103.33333333333334,73.80666605631511,28141.0,25851.240234375,19872933189.0,92700.0
2023-06-11,4325.573333333334,1106.7033333333334,1113.19,0.7000000000000001,1958.1466666666668,-0.24666666666666665,23476.666666666668,-0.003333333333333327,1957.6000162760417,157.66666666666669,72.82333119710286,30666.0,25940.16796875,10732609603.0,88500.0
2023-06-12,4338.93,1109.63,1116.02,0.77,1956.92,-0.19,23480.0,0.04,1955.300048828125,212.0,71.83999633789062,33191.0,25902.5,11677889997.0,95000.0
2023-06-13,4369.01,1115.39,1122.46,0.58,1943.33,-0.69,23495.0,0.06,1944.5999755859375,343.0,74.29000091552734,28142.0,25918.728515625,14143474486.0,71818.0
2023-06-14,4372.59,1110.6,1117.42,-0.45,1942.99,-0.02,23500.0,0.02,1955.300048828125,202.0,73.19999694824219,26201.0,25124.67578125,14265717766.0,71648.0
2023-06-15,4425.84,1108.57,1116.97,-0.04,1957.65,0.75,23525.0,0.11,1957.800048828125,329.0,75.66999816894531,21211.0,25576.39453125,15837384409.0,71562.0
2023-06-16,4409.59,1109.06,1115.22,-0.16,1957.36,-0.01,23520.0,-0.02,1958.4000244140625,119.0,76.61000061035156,20871.0,26327.462890625,16324646965.0,71903.0
2023-06-17,4404.37,1105.6866666666667,1111.9466666666667,-0.4,1954.9466666666665,-0.13,23520.0,-0.013333333333333332,1952.6750183105469,137.5,76.4325008392334,24258.5,26510.67578125,11090276850.0,71959.66666666667
2023-06-18,4399.15,1102.3133333333333,1108.6733333333334,-0.64,1952.5333333333333,-0.25,23520.0,-0.006666666666666666,1946.9500122070312,156.0,76.25500106811523,27646.0,26336.212890625,9565695129.0,72016.33333333333
2023-06-19,4393.93,1098.94,1105.4,-0.88,1950.12,-0.37,23520.0,0.0,1941.2250061035156,174.5,76.07750129699707,31033.5,26851.029296875,12826986222.0,72073.0
2023-06-20,4388.71,1104.27,1111.72,0.57,1935.91,-0.73,23520.0,0.0,1935.5,193.0,75.9000015258789,34421.0,28327.48828125,22211859147.0,72754.0
2023-06-21,4365.69,1112.07,1118.46,0.61,1932.26,-0.19,23505.0,-0.06,1933.300048828125,557.0,77.12000274658203,22470.0,30027.296875,33346760979.0,73009.0
2023-06-22,4381.89,1117.6,1125.3,0.61,1913.52,-0.97,23515.0,0.04,1912.699951171875,237.0,74.13999938964844,30975.0,29912.28125,20653160491.0,72754.0
2023-06-23,4348.33,1126.76,1129.38,0.36,1921.36,0.41,23515.0,0.0,1919.0999755859375,105.0,73.8499984741211,15800.0,30695.46875,24115570085.0,72413.0
2023-06-24,4341.826666666667,1128.25,1130.2633333333333,0.31666666666666665,1921.8566666666666,0.3,23520.0,0.02,1920.63330078125,93.66666666666667,73.95999908447266,17520.0,30548.6953125,12147822496.0,72611.66666666667
2023-06-25,4335.323333333333,1129.74,1131.1466666666668,0.2733333333333333,1922.3533333333332,0.19,23525.0,0.04,1922.1666259765625,82.33333333333333,74.06999969482422,19240.0,30480.26171875,12703464114.0,72810.33333333333
2023-06-26,4328.82,1131.23,1132.03,0.23,1922.85,0.08,23530.0,0.06,1923.699951171875,71.0,74.18000030517578,20960.0,30271.130859375,16493186997.0,73009.0
2023-06-27,4378.41,1134.41,1134.33,0.2,1913.35,-0.49,23520.0,-0.04,1914.0,49.0,72.26000213623047,15262.0,30688.1640625,16428827944.0,74285.0
2023-06-28,4376.86,1141.12,1138.35,0.35,1907.42,-0.31,23555.0,0.15,1912.300048828125,628.0,74.02999877929688,12437.0,30086.24609375,14571500779.0,74030.0
2023-06-29,4396.44,1125.29,1125.39,-1.14,1908.15,0.04,23569.0,0.06,1909.199951171875,289.0,74.33999633789062,6372.0,30445.3515625,13180860821.0,73605.0
2023-06-30,4450.38,1123.13,1120.18,-0.46,1919.57,0.6,23575.0,0.03,1921.0999755859375,445.0,74.9000015258789,29055.0,30477.251953125,26387306197.0,73179.0
2023-07-01,4452.116666666667,1123.21,1121.9533333333334,-0.15000000000000002,1920.19,0.43333333333333335,23615.0,0.19,1921.2999674479167,310.33333333333337,74.81666819254558,27392.0,30590.078125,9086606733.0,70924.0
2023-07-02,4453.8533333333335,1123.29,1123.7266666666667,0.15999999999999998,1920.81,0.26666666666666666,23655.0,0.35,1921.4999593098958,175.66666666666669,74.73333485921223,25729.0,30620.76953125,10533418042.0,68669.0
2023-07-03,4455.59,1123.37,1125.5,0.47,1921.43,0.1,23695.0,0.51,1921.699951171875,41.0,74.6500015258789,24066.0,31156.439453125,15271884873.0,67053.0
2023-07-04,4451.205,1128.0,1132.0,0.58,1925.09,0.19,23700.0,0.02,1920.6499633789062,117.0,75.6500015258789,29802.0,30777.58203125,12810828427.0,68499.0
2023-07-05,4446.82,1129.76,1134.62,0.23,1917.32,-0.4,23745.0,0.19,1919.5999755859375,193.0,76.6500015258789,35538.0,30514.166015625,12481622280.0,70413.5
2023-07-06,4411.59,1119.44,1126.22,-0.74,1910.8,-0.34,23710.0,-0.15,1908.699951171875,81.0,76.5199966430664,29695.0,29909.337890625,21129219509.0,72328.0
2023-07-07,4398.95,1129.43,1138.07,1.05,1924.28,0.71,23635.0,-0.32,1926.199951171875,61.0,78.47000122070312,26656.0,30342.265625,13384770155.0,74429.0
2023-07-08,4402.4766666666665,1134.0066666666667,1141.72,1.02,1924.5166666666667,0.4866666666666667,23636.666666666668,-0.20666666666666667,1925.7999674479167,130.33333333333331,78.21000162760417,24798.0,30292.541015625,7509378699.0,83523.0
2023-07-09,4406.003333333333,1138.5833333333335,1145.37,0.99,1924.7533333333333,0.26333333333333336,23638.333333333332,-0.09333333333333332,1925.3999837239583,199.66666666666666,77.9500020345052,22940.0,30171.234375,7903327692.0,97900.0
2023-07-10,4409.53,1143.16,1149.02,0.96,1924.99,0.04,23640.0,0.02,1925.0,269.0,77.69000244140625,21082.0,30414.470703125,14828209155.0,93100.0
2023-07-11,4439.26,1146.67,1151.77,0.24,1931.99,0.36,23690.0,0.21,1931.300048828125,142.0,79.4000015258789,22736.0,30620.951171875,12151839152.0,88300.0
2023-07-12,4472.16,1146.54,1154.2,0.21,1957.09,1.3,23660.0,-0.13,1956.199951171875,132.0,80.11000061035156,25367.0,30391.646484375,14805659717.0,94300.0
2023-07-13,4510.04,1156.11,1165.42,0.97,1960.19,0.16,23665.0,0.02,1959.199951171875,121.0,81.36000061035156,28794.0,31476.048828125,23686079548.0,74924.0
2023-07-14,4505.42,1160.59,1168.4,0.26,1954.93,-0.27,23630.0,-0.15,1960.0999755859375,94.0,79.87000274658203,23286.0,30334.068359375,20917902660.0,77395.0
2023-07-15,4511.21,1161.9199999999998,1169.9766666666667,0.3066666666666667,1954.8666666666668,-0.18333333333333335,23630.0,-0.1,1957.5333251953125,72.33333333333333,79.41333516438802,25241.333333333332,30295.806640625,8011667756.0,77625.66666666667
2023-07-16,4517.0,1163.25,1171.5533333333335,0.35333333333333333,1954.8033333333333,-0.09666666666666668,23630.0,-0.05,1954.9666748046875,50.666666666666664,78.95666758219402,27196.666666666668,30249.1328125,8516564470.0,77856.33333333333
2023-07-17,4522.79,1164.58,1173.13,0.4,1954.74,-0.01,23630.0,0.0,1952.4000244140625,29.0,78.5,29152.0,30145.888671875,13240156074.0,78087.0
2023-07-18,4554.98,1166.82,1174.09,0.08,1978.71,1.23,23635.0,0.02,1977.199951171875,83.0,79.62999725341797,30304.0,29856.5625,13138897269.0,77790.0
2023-07-19,4565.72,1165.19,1172.98,-0.09,1977.25,-0.07,23630.0,-0.02,1977.5,35.0,79.45999908447266,33372.0,29913.923828125,12128602812.0,77592.0
2023-07-20,4534.87,1168.26,1172.81,-0.01,1969.62,-0.39,23647.0,0.07,1968.300048828125,638.0,79.63999938964844,24867.0,29792.015625,14655207121.0,79372.0
2023-07-21,4536.34,1186.6,1185.9,1.12,1960.23,-0.48,23656.0,0.04,1964.300048828125,50.0,81.06999969482422,23563.0,29908.744140625,10972789818.0,80064.0
2023-07-22,4542.4400000000005,1188.78,1187.5066666666667,0.8833333333333334,1958.3233333333333,-0.41666666666666663,23659.0,0.04,1962.9667154947917,34.0,81.62666575113933,25052.666666666668,29771.802734375,7873300598.0,80064.0
2023-07-23,4548.54,1190.96,1189.1133333333335,0.6466666666666667,1956.4166666666667,-0.3533333333333333,23662.0,0.04,1961.6333821614583,18.0,82.18333180745442,26542.333333333332,30084.5390625,9220145050.0,80064.0
2023-07-24,4554.64,1193.14,1190.72,0.41,1954.51,-0.29,23665.0,0.04,1960.300048828125,2.0,82.73999786376953,28032.0,29176.916015625,15395817395.0,80064.0
2023-07-25,4567.46,1198.01,1195.9,0.44,1964.58,0.52,23655.0,-0.04,1962.0999755859375,19.0,83.63999938964844,22083.0,29227.390625,10266772793.0,80360.0
2023-07-26,4566.75,1201.43,1200.84,0.41,1972.1,0.38,23665.0,0.04,1968.9000244140625,51.0,82.91999816894531,19315.0,29354.97265625,13497554655.0,81744.0
2023-07-27,4537.41,1199.68,1197.33,-0.29,1944.99,-1.38,23661.0,-0.02,1945.4000244140625,194253.0,84.23999786376953,18467.0,29210.689453125,10770779217.0,82732.0
2023-07-28,4582.23,1212.45,1207.67,0.86,1959.2,0.73,23685.0,0.1,1960.4000244140625,23155.0,84.98999786376953,11121.0,29319.24609375,11218474952.0,83424.0
2023-07-29,4584.473333333333,1218.57,1212.7466666666667,0.9933333333333333,1960.8633333333335,0.57,23683.333333333332,0.060000000000000005,1963.7666829427083,15778.333333333332,85.17999776204427,15229.333333333332,29356.91796875,6481775959.0,83819.33333333333
2023-07-30,4586.716666666666,1224.69,1217.8233333333335,1.1266666666666667,1962.5266666666666,0.41,23681.666666666668,0.020000000000000004,1967.1333414713542,8401.666666666666,85.36999766031902,19337.666666666664,29275.30859375,8678454527.0,84214.66666666667
2023-07-31,4588.96,1230.81,1222.9,1.26,1964.19,0.25,23680.0,-0.02,1970.5,1025.0,85.55999755859375,23446.0,29230.111328125,11656781982.0,84610.0
2023-08-01,4576.73,1222.18,1217.56,-0.44,1944.08,-1.02,23680.0,0.0,1940.699951171875,688.0,84.91000366210938,27179.0,29675.732421875,18272392391.0,76852.5
2023-08-02,4513.39,1221.32,1220.43,0.24,1933.56,-0.54,23735.0,0.23,1937.4000244140625,652.0,83.19999694824219,32246.0,29151.958984375,19212655598.0,69095.0
2023-08-03,4501.89,1210.8,1210.95,-0.78,1933.74,0.01,23750.0,0.06,1932.0,773.0,85.13999938964844,30333.0,29178.6796875,12780357746.0,67648.0
2023-08-04,4478.03,1231.42,1225.98,1.24,1941.62,0.41,23725.0,-0.11,1939.5999755859375,290.0,86.23999786376953,22130.0,29074.091796875,12036639988.0,67222.5
2023-08-05,4491.5,1237.8400000000001,1231.1266666666668,1.2466666666666666,1939.8766666666666,0.18333333333333332,23723.333333333332,-0.08,1937.566650390625,318.6666666666667,85.93999735514323,21283.666666666668,29042.126953125,6598366353.0,66797.0
2023-08-06,4504.969999999999,1244.26,1236.2733333333333,1.2533333333333334,1938.1333333333334,-0.043333333333333335,23721.666666666668,-0.05,1935.5333251953125,347.3333333333333,85.63999684651692,20437.333333333332,29041.85546875,7269806994.0,71137.0
2023-08-07,4518.44,1250.68,1241.42,1.26,1936.39,-0.27,23720.0,-0.02,1933.5,376.0,85.33999633789062,19591.0,29180.578125,13618163710.0,77182.0
2023-08-08,4499.38,1247.81,1242.23,0.07,1924.82,-0.6,23730.0,0.04,1924.0999755859375,555.0,86.16999816894531,26377.0,29765.4921875,17570561357.0,83227.0
2023-08-09,4467.71,1239.84,1233.99,-0.66,1914.59,-0.53,23735.0,0.02,1915.4000244140625,451.0,87.55000305175781,29154.0,29561.494140625,18379521213.0,97600.0
2023-08-10,4468.83,1226.2,1220.61,-1.08,1912.06,-0.13,23740.0,0.02,1914.4000244140625,178.0,86.4000015258789,28721.0,29429.591796875,11865344789.0,95100.0
2023-08-11,4464.05,1240.77,1232.21,0.95,1913.32,0.07,23750.0,0.04,1912.9000244140625,57.0,86.80999755859375,33204.0,29397.71484375,10195168197.0,92600.0
2023-08-12,4472.606666666667,1241.6566666666668,1233.7533333333333,0.76,1911.5133333333333,-0.046666666666666676,23771.666666666668,0.11666666666666667,1912.1333414713542,53.333333333333336,86.60999806722005,30392.0,29415.96484375,6194358008.0,94200.0
2023-08-13,4481.163333333334,1242.5433333333333,1235.2966666666666,0.5700000000000001,1909.7066666666667,-0.16333333333333336,23793.333333333332,0.19333333333333336,1911.3666585286458,49.666666666666664,86.40999857584636,27580.0,29282.9140625,7329897180.0,87922.5
2023-08-14,4489.72,1243.43,1236.84,0.38,1907.9,-0.28,23815.0,0.27,1910.5999755859375,46.0,86.20999908447266,24768.0,29408.443359375,14013695304.0,81645.0
2023-08-15,4437.86,1241.24,1234.05,-0.23,1901.56,-0.33,23965.0,0.63,1902.5,73.0,84.88999938964844,29945.0,29170.34765625,12640195779.0,83029.0
2023-08-16,4404.33,1256.95,1243.26,0.75,1891.76,-0.52,23935.0,-0.13,1896.0999755859375,22.0,83.44999694824219,31925.0,28701.779296875,14949271904.0,84116.0
2023-08-17,4370.36,1247.82,1233.48,-0.79,1888.89,-0.15,23850.0,-0.36,1884.0999755859375,245.0,84.12000274658203,33977.0,26664.55078125,31120851211.0,85006.0
2023-08-18,4369.71,1190.1,1177.99,-4.5,1888.19,-0.04,23805.0,-0.19,1886.0999755859375,19.0,84.80000305175781,26072.0,26049.556640625,24026236529.0,84512.0
2023-08-19,4379.7300000000005,1190.1733333333332,1178.58,-2.95,1890.1066666666668,0.07333333333333333,23805.0,-0.12666666666666665,1888.5,304.6666666666667,84.6866683959961,26700.666666666668,26096.205078125,10631443812.0,84643.66666666667
2023-08-20,4389.75,1190.2466666666667,1179.17,-1.4,1892.0233333333333,0.18666666666666665,23805.0,-0.06333333333333332,1890.9000244140625,590.3333333333334,84.57333374023438,27329.333333333332,26189.583984375,9036580420.0,84775.33333333333
2023-08-21,4399.77,1190.32,1179.76,0.15,1893.94,0.3,23805.0,0.0,1893.300048828125,876.0,84.45999908447266,27958.0,26124.140625,13371557893.0,84907.0
2023-08-22,4387.55,1193.51,1180.49,0.06,1897.47,0.19,23920.0,0.48,1896.4000244140625,46.0,84.02999877929688,27081.0,26031.65625,14503820706.0,85500.0
2023-08-23,4436.01,1182.97,1172.56,-0.67,1914.31,0.89,23985.0,0.27,1918.5,547.0,83.20999908447266,35103.0,26431.640625,16985265785.0,85500.0
2023-08-24,4376.31,1201.88,1189.39,1.44,1917.43,0.16,23995.0,0.04,1918.199951171875,337.0,83.36000061035156,27997.0,26162.373046875,12871532023.0,90000.0
2023-08-25,4405.71,1193.93,1183.37,-0.51,1914.53,-0.15,24024.0,0.12,1911.0999755859375,195.0,84.4800033569336,20715.0,26047.66796875,12406045118.0,90600.0
2023-08-26,4414.91,1200.42,1189.4866666666667,0.17666666666666664,1916.24,-0.009999999999999981,24042.666666666668,0.15666666666666668,1913.3666585286458,163.0,84.46000162760417,18679.0,26008.462890625,6034817316.0,91733.33333333333
2023-08-27,4424.110000000001,1206.91,1195.6033333333332,0.8633333333333333,1917.95,0.13000000000000003,24061.333333333332,0.19333333333333336,1915.6333414713542,131.0,84.43999989827473,16643.0,26089.693359375,6913768611.0,92866.66666666667
2023-08-28,4433.31,1213.4,1201.72,1.55,1919.66,0.27,24080.0,0.23,1917.9000244140625,99.0,84.41999816894531,14607.0,26106.150390625,11002805166.0,94000.0
2023-08-29,4497.63,1215.47,1204.43,0.23,1937.12,0.91,24180.0,0.42,1936.5,1674.0,85.48999786376953,14579.0,27727.392578125,29368391712.0,93600.0
2023-08-30,4514.87,1225.56,1213.16,0.72,1942.24,0.26,24110.0,-0.29,1944.300048828125,396.0,85.86000061035156,12280.0,27297.265625,16343655235.0,96600.0
2023-08-31,4507.66,1234.53,1224.05,0.9,1939.74,-0.13,24060.0,-0.21,1938.199951171875,491.0,86.86000061035156,33559.0,25931.47265625,20181001451.0,96700.0
2023-09-01,4515.77,1236.552,1226.2359999999999,0.898,1938.8,-0.05,24058.0,-0.176,1939.800048828125,167.0,88.55000305175781,33224.0,25800.724609375,17202862221.0,68329.0
2023-09-02,4511.035,1238.574,1228.422,0.896,1938.5966666666666,-0.043333333333333335,24056.0,-0.14200000000000002,1936.4000244140625,153.5,88.9225025177002,36641.25,25868.798828125,10100387473.0,68669.0
2023-09-03,4506.3,1240.596,1230.608,0.894,1938.3933333333334,-0.03666666666666667,24054.0,-0.10800000000000001,1933.0,140.0,89.29500198364258,40058.5,25969.56640625,8962524523.0,68584.0
2023-09-04,4501.5650000000005,1242.6180000000002,1232.794,0.892,1938.19,-0.03,24052.0,-0.07400000000000001,1929.5999755859375,126.5,89.66750144958496,43475.75,25812.416015625,10680635106.0,67861.0
2023-09-05,4496.83,1244.64,1234.98,0.89,1925.81,-0.64,24050.0,-0.04,1926.199951171875,113.0,90.04000091552734,46893.0,25779.982421875,11094740040.0,67138.0
2023-09-06,4465.48,1260.03,1245.5,0.85,1916.28,-0.5,24055.0,0.02,1918.0999755859375,24.0,90.5999984741211,25396.0,25753.236328125,12752705327.0,71988.0
2023-09-07,4451.14,1255.22,1243.14,-0.19,1919.19,0.15,24060.0,0.02,1917.5,41.0,89.91999816894531,22300.0,26240.1953125,11088307100.0,77063.5
2023-09-08,4457.49,1249.14,1241.48,-0.13,1917.81,-0.07,24055.0,-0.02,1918.4000244140625,105.0,90.6500015258789,27150.0,25905.654296875,10817356400.0,82139.0
2023-09-09,4467.48,1242.9966666666667,1235.53,-0.5666666666666667,1919.0933333333332,0.020000000000000004,24061.666666666668,0.013333333333333332,1920.0333658854167,86.66666666666667,90.64666748046875,28067.0,25895.677734375,5481314132.0,88869.5
2023-09-10,4477.47,1236.8533333333335,1229.5800000000002,-1.0033333333333334,1920.3766666666668,0.11000000000000001,24068.333333333332,0.04666666666666666,1921.6667073567708,68.33333333333334,90.6433334350586,28984.0,25832.2265625,7899553047.0,95600.0
2023-09-11,4487.46,1230.71,1223.63,-1.44,1921.66,0.2,24075.0,0.08,1923.300048828125,50.0,90.63999938964844,29901.0,25162.654296875,14600006467.0,92500.0
2023-09-12,4461.9,1255.83,1245.44,1.78,1913.26,-0.44,24100.0,0.1,1911.300048828125,365.0,92.05999755859375,31070.0,25833.34375,18657279324.0,95250.0
2023-09-13,4467.44,1247.95,1238.39,-0.57,1906.3,-0.36,24155.0,0.23,1909.0999755859375,15.0,91.87999725341797,31803.0,26228.32421875,13072077070.0,98000.0
2023-09-14,4505.1,1234.06,1223.81,-1.18,1910.32,0.21,24220.0,0.27,1910.0,169.0,93.69999694824219,36699.0,26539.673828125,13811359124.0,95900.0
2023-09-15,4450.32,1238.81,1227.36,0.29,1923.57,0.69,24250.0,0.12,1923.699951171875,8.0,93.93000030517578,35162.0,26608.693359375,11479735788.0,97500.0
2023-09-16,4451.389999999999,1233.7733333333333,1222.1766666666665,-0.23000000000000004,1926.76,0.6266666666666666,24290.0,0.24333333333333335,1926.2999674479167,11.666666666666666,94.09666697184245,34747.333333333336,26568.28125,7402031417.0,97300.0
2023-09-17,4452.46,1228.7366666666667,1216.9933333333333,-0.75,1929.95,0.5633333333333334,24330.0,0.3666666666666667,1928.8999837239583,15.333333333333332,94.26333363850911,34332.666666666664,26534.1875,6774210670.0,97100.0
2023-09-18,4453.53,1223.7,1211.81,-1.27,1933.14,0.5,24370.0,0.49,1931.5,19.0,94.43000030517578,33918.0,26754.28125,15615339655.0,96900.0
2023-09-19,4443.95,1225.5,1211.5,-0.03,1930.94,-0.11,24370.0,0.0,1932.0,6.0,94.33999633789062,43614.0,27211.1171875,13807690550.0,98400.0
2023-09-20,4402.2,1234.57,1226.11,1.21,1929.68,-0.07,24270.0,-0.41,1945.5999755859375,119.0,93.52999877929688,43515.0,27132.0078125,13281116604.0,98500.0
2023-09-21,4330.0,1219.19,1212.74,-1.09,1919.57,-0.52,24310.0,0.16,1919.199951171875,9.0,93.30000305175781,38711.0,26567.6328125,13371443708.0,96800.0
2023-09-22,4320.06,1197.69,1193.05,-1.62,1924.99,0.28,24360.0,0.21,1925.4000244140625,1.0,93.2699966430664,31511.0,26579.568359375,10578746709.0,96700.0
2023-09-23,4325.8533333333335,1185.1066666666668,1179.7666666666667,-2.1933333333333334,1921.88,0.026666666666666672,24366.666666666668,0.16666666666666666,1922.4666748046875,38.666666666666664,93.27666473388672,27216.0,26579.390625,7404700301.0,95900.0
2023-09-24,4331.6466666666665,1172.5233333333333,1166.4833333333333,-2.7666666666666666,1918.77,-0.22666666666666668,24373.333333333332,0.12333333333333332,1919.5333251953125,76.33333333333333,93.28333282470703,22921.0,26256.826171875,8192867686.0,95100.0
2023-09-25,4337.44,1159.94,1153.2,-3.34,1915.66,-0.48,24380.0,0.08,1916.5999755859375,114.0,93.29000091552734,18626.0,26298.48046875,11997833257.0,94300.0
2023-09-26,4273.53,1153.37,1137.96,-1.32,1900.49,-0.79,24380.0,0.0,1900.4000244140625,161.0,93.95999908447266,18509.0,26217.25,9985498161.0,93500.0
2023-09-27,4274.51,1168.6,1153.85,1.4,1874.7,-1.36,24385.0,0.02,1871.5999755859375,12251.0,96.55000305175781,23665.0,26352.716796875,11718380997.0,94300.0
2023-09-28,4299.7,1164.45,1152.43,-0.12,1864.56,-0.54,24385.0,0.0,1860.4000244140625,4654.0,95.37999725341797,9192.0,27021.546875,14079002707.0,94000.0
2023-09-29,4288.05,1166.26,1154.15,0.15,1848.31,-0.87,24280.0,-0.43,1848.0999755859375,1605.0,95.30999755859375,47666.0,26911.720703125,10396435377.0,92800.0
2023-09-30,4288.163333333334,1166.55,1154.5166666666667,0.13333333333333333,1841.34,-0.9566666666666667,24300.0,-0.20333333333333334,1842.066650390625,1839.6666666666667,93.77666473388672,44495.0,26967.916015625,5331172801.0,80607.0
2023-10-01,4288.276666666667,1166.8400000000001,1154.8833333333334,0.11666666666666667,1834.3700000000001,-1.0433333333333332,24320.0,0.023333333333333317,1836.0333251953125,2074.3333333333335,92.24333190917969,41324.0,27983.75,9503917434.0,68414.0
2023-10-02,4288.39,1167.13,1155.25,0.1,1827.4,-1.13,24340.0,0.25,1830.0,2309.0,90.70999908447266,38153.0,27530.78515625,19793041322.0,68669.0
2023-10-03,4229.45,1130.89,1118.1,-3.22,1822.81,-0.25,24385.0,0.18,1824.5999755859375,310.0,90.91999816894531,50094.0,27429.978515625,11407814187.0,67648.0
2023-10-04,4263.75,1138.54,1128.67,0.95,1821.08,-0.1,24420.0,0.14,1818.5,357.0,85.80999755859375,49185.0,27799.39453125,11143355314.0,68329.0
2023-10-05,4258.19,1124.48,1113.89,-1.31,1820.01,-0.06,24380.0,-0.16,1816.5999755859375,393.0,84.06999969482422,44895.0,27415.912109375,11877253670.0,67223.0
2023-10-06,4308.5,1139.78,1128.54,1.32,1832.26,0.67,24360.0,-0.08,1830.199951171875,390.0,84.58000183105469,41254.0,27946.59765625,13492391599.0,70826.0
2023-10-07,4317.553333333333,1143.31,1131.48,1.1400000000000001,1841.8,0.9666666666666668,24363.333333333332,-0.04,1836.63330078125,337.3333333333333,85.77000172932942,39868.0,27968.83984375,6553044316.0,74429.0
2023-10-08,4326.606666666667,1146.84,1134.4199999999998,0.96,1851.3400000000001,1.2633333333333334,24366.666666666668,0.0,1843.066650390625,284.6666666666667,86.96000162760417,38482.0,27935.08984375,7916875290.0,81250.0
2023-10-09,4335.66,1150.37,1137.36,0.78,1860.88,1.56,24370.0,0.04,1849.5,232.0,88.1500015258789,37096.0,27583.677734375,12007668568.0,88775.0
2023-10-10,4358.24,1160.28,1143.69,0.56,1860.09,-0.04,24390.0,0.08,1861.0,236.0,87.6500015258789,29704.0,27391.01953125,9973350678.0,96300.0
2023-10-11,4376.95,1167.29,1150.81,0.62,1873.61,0.73,24440.0,0.21,1872.800048828125,65.0,85.81999969482422,37902.0,26873.3203125,13648094333.0,91500.0
